Job Title,Salary Estimate,Job Description,Company Name,Rating,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue,salary_estimate_split,salary_estimate_hourly,min_salary,max_salary,avg_salary,age,power_bi_yn,tableau_yn,python_yn,sql_yn,excel_yn,machine_learning_yn,job_simp,desc_len
Data Analyst,MYR 42K - MYR 48K (Employer est.),"Job responsibilities: 1. Provide data support for the needs of the company's operational decision-making, marketing department, sales department, partners, etc. 2. Settle the remuneration for the partners according to the agreement signed. 3. Responsible for departmental routine data statistics, including daily, weekly, monthly, and annual reports. Prepare company performance evaluation report, partner performance evaluation report, etc. 4. Understand business operation logic, use data analysis methods to find bottlenecks to be improved, report to superiors and headquarters in a timely manner, and put forward targeted improvement suggestions 5. Handle customer's request by email and improve customer satisfaction 6. Complete various tasks assigned by the leader Job requirements: 1. Bachelor degree or above, majors in asset management, mathematics, statistics, finance, etc. are preferred 2. Intermediate English and Chinese level or above, can communicate with headquarters in English and communicate with Chinese customers in Chinese fluently; 3. One year or more of financial industry or data analysis related work experience is preferred 4. Proficient in all kinds of Office software, especially EXCEL 5. Have strong logic analysis ability, data sensitivity, rigorous and responsible in work 6. The night shift from 13:00-22:00 is acceptable, usually once every 2-3 months, once a month Benefits: 1. Salary composition: basic salary + night shift subsidy + quarterly bonus; 2. Colorful benefits: social insurance and employment security and public accumulation funds, paid annual leave, holiday gifts, etc.; 3. Enriched training: new employee training, business training, team leader’s teaching, regular sharing; 4. Job development: annual salary increase
GK International is a leading Malaysian-based Business Consulting and Process Outsourcing (BPO) company providing outsourced customer service, telemarketing, sales, support, and next-generation contact center solutions powered by Insights, AI, and cloud solutions. With the ability to cater for diverse verticals with intelligent business operations. We specialize in Contact Center services, Telemarketing services, Appointment setting services & complete Sales Pipeline management. Our Mission is to help our clients to deliver their brand promise consistently and to ensure that your customers remain loyal. We assist in maximizing your customer experience by ensuring the people, processes, and operations consistently maintain a sharp focus on service, quality, and high business performance. We are customer experience practitioners bringing deep global industry expertise and experience at your service. GK International Consulting provides a full range of customer contact services, including customer care, technical support, loyalty management, outbound and inbound sales. Through both human and digital approaches, we help our clients reduce costs, enable scale and drive revenue growth.
Bachelor's or Equivalent",GK International Consulting Sdn Bhd,-1.0,Kuala Lumpur,-1,-1,-1,-1,-1,-1, 42 -  48 ,0,42,48,45.0,-1,0,0,0,0,1,0,data analyst,2993
Data Analyst,MYR 42K - MYR 48K (Employer est.),"1. Interpret data, analyze results using statistical techniques and provide ongoing reports. 2. Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality. 3. Acquire data from primary or secondary data sources from Operation Department or Marketing. 4. Maintain databases/data systems for the organization and liaise with Account Department. 5. Identify, analyze, and interpret trends or patterns in complex data sets provided by the departments involved. 6. Filter, segmentize and replenish @ clean data to allow better audience target in future. 7. Work with management to prioritize business and information needs. 8. Locate and define new process improvement opportunities. 9. Present findings to the management whenever needed. 10. Troubleshooting the reporting database environment and reports. 11. Evaluating changes and updates to source production systems. 12. Training end-users on new reports and dashboards. 13. Providing technical expertise in data storage structures, data mining, and data cleansing.
MyFundAction is a registered and one of the very active NGOs which focuses on youth development in 3 aspects; Volunteerism , Entrepreneurship and Academic Excellence OUR VISION To become the best foundation that is able to nurture holistic global leaders. OUR MISSION Developing young muslim leaders by nurturing entrepreneurial mindset in order to provide the best solution for mankind through Islamic values.
Bachelor's or Equivalent",MyFundAction (Yayasan Kebajikan Muslim),-1.0,Shah Alam,-1,-1,-1,-1,-1,-1, 42 -  48 ,0,42,48,45.0,-1,0,0,0,0,1,0,data analyst,1535
Junior Data Analyst (Recent Graduate May be Considered),MYR 25K - MYR 38K (Employer est.),"Junior Data Scientist
PM101 Consulting Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia
The ideal candidate's favorite words are learning, data, scale, and agility. You will leverage your strong collaboration skills and ability to extract valuable insights from highly complex data sets to ask the right questions and find the right answers.
Responsibilities
· Analyze raw data: assessing quality, cleansing, structuring for downstream processing
· Identify opportunities for leveraging company data to drive business solutions.",PM101 Consulting,-1.0,Kuala Lumpur,-1,-1,-1,-1,-1,-1, 25 -  38 ,0,25,38,31.5,-1,0,0,0,0,0,0,junior data analyst ,537
Data Analyst/Business Analyst Intern,MYR 14K - MYR 18K (Employer est.),"Data analysts import, inspect, clean, transform, validate, model, or interpret collections of data with regard to the business goals of the company. They ensure that the data sources and repositories provide consistent and reliable data. Data analysts use different algorithms and IT tools as demanded by the situation and the current data. TheyÂ might prepare reports in the form of visualisations such as graphs, charts, and dashboards.
KewMann's help organisations to predict and influence human behaviors by using AI, big data analytics and behavioral science. We are the only company to provide both predictive and influencing products/solutions to maximise the end result. We are an enterprise software / SaaS company, targeting large organisations that deals with a lot of people (customers; sellers - internal, agents, distributors etc; employees), with a TAM of 225 millions USD (900 organisations in 9 countries). KewMann have help various institution/organisation to optimise their sales & profit and minimise the loss due to fraud cases/ credit risk & etc with our products & solutions. We have customers in Singapore, Malaysia, Indonesia, Hong Kong and China, including Mastercard Asia Pacific, AIA, NTUC Income, BCA (Indonesia), CyberSecurity Malaysia, etc.
Bachelor's or Equivalent",KEWMANN SDN. BHD.,-1.0,Kuala Lumpur,-1,-1,-1,-1,-1,-1, 14 -  18 ,0,14,18,16.0,-1,0,0,0,0,0,0,data analyst,1296
Data Migration Analyst,MYR 96K (Employer est.),"Requirements
· Must be Malaysian
Job Descriptions
· 6-months contract position
· Up to RM8000 PM
· Develop new GIS data design and structure
· Document the new GIS data design and structure
· Works closely with GIS developers in the apps team to support their need on the GIS spatial data technology domain",AMK Technology Sdn Bhd,4.2,Kuala Lumpur,201 to 500 Employees,2002,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable, 96 ,0,96,96,96.0,18,0,0,0,0,0,0,data migration analyst,306
Data Analyst,MYR 84K - MYR 96K (Employer est.),"· Extract, analyze, interpret & identifying pattern in data from various tables
· Managing master data, including creation, updates, and deletion
· Generate reports from single or multiple systems
· Report the results of analysis to the relevant team members
· Supporting initiatives for data integrity and normalization
· Assess the quality of data and filter/clean data by reviewing computer reports, printouts, and performance indicators to locate and correct code problems
· Perform initial analysis to work with Project Manager and delivery team to develop Data Management solution",SVI TECHNOLOGIES SDN BHD,3.5,Kuala Lumpur,51 to 200 Employees,2015,Company - Private,IT Services,Information Technology,$1 to $5 million (USD), 84 -  96 ,0,84,96,90.0,5,0,0,0,0,0,0,data analyst,586
Data Analyst (Tableau/Business Intelligence),MYR 72K - MYR 96K (Employer est.),"Position Summary: Using your strong Tableau/Power BI visualisation and storytelling skills, you will develop engaging and informative reports that deliver timely and strategic insights to internal and external stakeholders. We are looking for a Data Analyst that has a flair for being creative in the way they present data and insights. So what is your role about? Design and Develop Internal and Client facing dashboards in Tableau or Power BI to deliver key business insights that drive value. Collaborate with business teams to gather and document requirements for reports development and analysis. Coordinate with business stakeholders to identify opportunities for delivering reports that add value by answering key questions to all audiences. Provide guidance to operational teams on the appropriate ways of recording data for effective reporting Support data analysis with intermediate/advance SQL skills to ensure all data is queried in a scalable and optimised manner. Conduct thorough UAT with stakeholders to ensure all data is accurate and consistent across all reports. Promote best practice within the BI Team for the use of Tableau/Power BI published data sources. Participate in Data extraction, cleansing, manipulation, and transformation for the use in reporting and analytics Support the ongoing maintenance of Tableau Server users and schedules. Improve the use of Tableau throughout the organisation by providing skills workshops and user documentation Who are we looking for? 2+ years of experience in data warehousing and business intelligence concepts, including statistical analysis and presentation (e.g., charts, graphs, median, rank, Pareto analysis, etc). 2+ years experience as a business intelligence developer/analyst, with strong experience in Tableau or Power BI Demonstrable intermediate/advanced SQL skills Must have attention to detail and take pride in your work Ability to work as a team player in a fast-paced, critical service delivery environment. Must be a self-starter that can work independently, understand expectations, and demonstrate insatiable curiosity about what the data is telling the organization. Ability to ask and anticipate the next question in discussion with business Strong communication skills to work with multiple disciplines and bridge the gaps between the need for actionable information and technical tools to provide it Understanding of “machine learning” and predictive analytics and their application with Tableau/PowerBI would be an advantage What do we provide to you for you to succeed? Attractive remuneration and package will commensurate with experience and qualification Performance Bonus based on performance record Your Medical Claims Are On Us Training and certification sponsored Rewards and recognition: Employee Of The Quarter Award Work Life Balance Culture: Flexible Working Hours Career advancement Are you ready to elevate your working skills and experience? Click the ‘Apply Now’ and you are one step ahead to an awesome career!
QS Enrolment Solutions is the global market leader for research and understanding of international and domestic students with offices in Australia, Malaysia and the UK. We are a business under Quacquarelli Symonds (‘QS’), best known for publishing the QS World University Rankings – the world’s most popular university ranking system. Like QS, we share the passion for education and innovation, celebrate diversity and collaboration and deliver our service with integrity and empowerment. At QS Enrolment Solutions, you’ll work in global but tight-knit teams, delivering our research, strategy, enquiry, admissions and enrolment services to our clients. You’ll find yourself communicating with students across the globe, helping them progress through their decision-making journey while gaining unique insight into the student recruitment market. Regardless of expertise, know that your work plays an important role in helping students everywhere around the world find the right-fit institution to realise their potential. Be a part of QS Enrolment Solutions today.
Bachelor's or Equivalent",QS SOLUTIONS SDN BHD,3.9,Kuala Lumpur,201 to 500 Employees,1990,Company - Private,Colleges & Universities,Education,Unknown / Non-Applicable, 72 -  96 ,0,72,96,84.0,30,1,1,0,1,0,1,data analyst ,4108
Data Analyst,MYR 36 - MYR 42 Per Hour(Employer est.),"DATA ANALYST
Minimum with 3 years full experience in data analyst and experience in data engineer.
Your new role
perform the analysis, running various mathematical calculations to determine how the data samples might best be applied to profit the business
conducts a verification/accuracy process of data and used this information to see impact on the business profits and business operations
acquires data from internal data sources and external data sources; build a system to maintain databases/data systems
conduct structured knowledge transfer activities for the identified client IT personnel and monthly report on the progress of these activities",Strato Solutions Sdn Bhd,-1.0,Kuala Lumpur,Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable, 36 -  42 ,1,72,84,39.0,-1,0,0,0,0,0,0,data analyst,653
Data Science Analyst,MYR 36K - MYR 48K (Employer est.),"Company Overview
MetaPair is a US-based company backed by A-list investors such as TechStars, Warner and Sony Music. We are opening a Malaysia office and our mission is to democratize brand-partnerships for brands of all sizes and enable independent brands to create partnerships that weren’t previously possible.
*
MetaPair is building an end-to-end AI software that can set up an entire marketing partnership without the need for human intervention. MetaPair is a Techstars company with several industry awards and works with some of the largest brands and entertainment companies in the world. Forbes said that we have “harnessed the often-theoretical AI” with our AI-powered agency. Below are some of the awards MetaPair has received:
Top 50 Startups in Marketing Globally - Unilever & Cannes Lions",Metapair,-1.0,Kuala Lumpur,-1,-1,-1,-1,-1,-1, 36 -  48 ,0,36,48,42.0,-1,0,0,0,0,0,0,data science analyst,802
Data Analyst,MYR 36K - MYR 42K (Employer est.),"data analyst collects and stores data on sales numbers, market research, logistics, linguistics, or other behaviors. They bring technical expertise to ensure the quality and accuracy of that data, then process, design, and present it in ways to help people, businesses, and organizations make better decisions.
Founded in 1999, SG Academy is a dynamic training skills academy with one of the widest ranges of Malaysian Skills Diploma and International Technical Education and Vocational Training Program (INVITE) accreditation among Malaysian private Training establishments. The skills academy operates from 4 branches from the financial capital of Malaysia to the southern peninsula. We train individuals for employment in various industries. Our courses aim to develop students skills and knowledge while also addressing identified needs within industry.
Diploma / Advanced Diploma / Higher Graduate Diploma / DVM / DKM Level 4 / DLKM Level 5",SG AKADEMI (M) SDN BHD,-1.0,Kuala Lumpur,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable, 36 -  42 ,0,36,42,39.0,-1,0,0,0,0,0,0,data analyst,945
Industry Analyst,MYR 48K - MYR 65K (Employer est.),"This is a permanent work-from-home position.
Starting Salary
$960 - $1400/month (4k MYR - 5.8K MYR) depending on experience.
ENF Industry Directory
We have two industry sites, www.enfsolar.com and www.enfrecycling.com - focusing on the solar industry and recycling industry.
The sites are a database of all the companies and products in the solar and recycling industry that allows users to find suppliers and customers.
We started the company 16 years ago with our solar site, and for the past 15 years, it has been the most popular in the world (now with 3 million business users each year). We have offices in UK and China, but around half our staff are based in other countries around the world and work remotely from home.",ENF Solar Ltd.,-1.0,Kuala Lumpur,-1,-1,-1,-1,-1,-1, 48 -  65 ,0,48,65,56.5,-1,0,0,0,0,0,0,industry analyst,727
Data Analyst,MYR 66K (Employer est.),"JOB VACANCY
Position : Data Analyst
Nationality : Malaysian
Duration : 12 months contract
Job Description
Required at least 3 years experiences
· Extract, analyze, interpret & identifying pattern in data from various tables
· Managing master data, including creation, updates, and deletion
· Generate reports from single or multiple systems
· Report the results of analysis to the relevant team members
· Supporting initiatives for data integrity and normalization
· Assess the quality of data and filter/clean data by reviewing computer reports, printouts, and performance indicators to locate and correct code problems
· Perform initial analysis to work with Project Manager and delivery team to develop Data Management solution
· Experience in database query using SQL
Advanced Excel skills including pivot tables, graphing and general advanced functions",AMK Technology Sdn Bhd,4.2,Kuala Lumpur,201 to 500 Employees,2002,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable, 66 ,0,66,66,66.0,18,0,0,0,1,1,0,data analyst,857
Data Analyst,MYR 30K - MYR 36K (Employer est.),"• To gather and understand customers objectives, processes and products in order to make recommendations. • Act as main support to internal business units and external parties for the in-charge Product. Serve as an escalation point for customer concerns if/when they arise. • Coordinate and communicate with developer and designer on requirements and system implementation. • Developing and maintaining up-to-date and complete requirements documentation. • Any additional/ad-hoc task as assigned by immediate superior. • Analyze data using statistical techniques and provide reports • Develop and implement databases and data collection systems • Acquiring data from primary and secondary sources and maintain data systems • Identify, analyze, and interpret trends or patterns in complex data sets • Filter and clean data • Work with management to prioritize business and information needs • Locate and define new process improvement opportunities
ODESI ECOB SDN BHD is an ICT company driven by big data and accordance with our vision which is to harness data and compiles it to a Big Data platform. We develop various web and mobile technology solutions as an enabler to harvest, store, and mine data. Our executive team has more than 15 years of experience in software application design and development. We focused especially on developing web and mobile application solutions. Our first web-based property solution was developed in 2012, a completely customized solution for the government in Malaysia. We have brought the property industry to the next level whereby the users can access the application anytime, anywhere with real-time information on-the-go. Today, we have the most comprehensive out-of-box property solution platform running on the latest web technology. It is a complete, fully integrated end-to-end property application solution for the strata and property management industry. We strive to bring the most innovative solution for the property industry and empower the enterprise with the most advanced tools for their business.
Diploma / Advanced Diploma / Higher Graduate Diploma / DVM / DKM Level 4 / DLKM Level 5",ODESI ECOB SDN BHD,-1.0,Kuala Lumpur,1 to 50 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable, 30 -  36 ,0,30,36,33.0,-1,0,0,0,0,0,0,data analyst,2140
Data Analyst,MYR 30K - MYR 42K (Employer est.),"Job Responsibility:
Supporting wide analytics with the collaboration of other departments to understand business reporting needs and requirements.
Analysing and gather data creating documentation and specification for new data production reports for effective communication related to methodologies of business users.
Oversees and facilitates data information flow of company operations and departments.
Analysing and query data from various environments. Interpreting data and providing analytical commentaries to explain or highlight significant findings.
Designing/building adhoc reports and dashboards through analytics tools, such as Tableau or Microsoft SQL.",myNEWS Retail Sdn Bhd,3.7,Malaysia,1001 to 5000 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable, 30 -  42 ,0,30,42,36.0,-1,0,1,0,1,0,0,data analyst,664
Data Analyst,MYR 48K - MYR 96K (Employer est.),"Responsibilities
Build clear visualizations in the form of reports and dashboards to convey complicated data to non-technical audience
Develop and enhance data models to support the visualizations and analysis required
Communicate actionable insights with e-commerce clients that align with their strategic goals
Qualifications
Bachelor's degree in Computer Science, Statistics, Applied Mathematics or equivalent experience
2 - 5 years' Business Intelligence and Consulting experiences preferred",Flow Analytics Sdn Bhd,-1.0,Kuala Lumpur,-1,-1,-1,-1,-1,-1, 48 -  96 ,0,48,96,72.0,-1,0,0,0,0,0,0,data analyst,495
Data Analyst,MYR 30K - MYR 36K (Employer est.),"We are looking for a Data Analyst who will help Vettons to analyse the data to provide solutions related to our business strategies and automate our processes. Your primary focus will be conducting assessments and risk analysis on a regular basis. You will be responsible for preparing complex reports and gathering intelligence data to make informed conclusions on business practices and will be presenting your findings and progress to the key persons from the departments in Vettons. Responsibilities: Compiling and analysing large amounts of data from several sources; Analysing and use conceptual thinking skills with attention to details; Exploring data to solve business problems (taking a large, complex problem and breaking it down into components, involve others as needed, drive resolution); Communicate with business stakeholders as well as development teams; The individual is responsible to evaluate and associate the business KPIs improvement as the result delivered by the predictive models The individual will be responsible for identifying analytics use cases and work with the data engineering and data scientist team to generate the insightful information. The individual will be responsible to communicate with the client and must be able to present the insightful story to the client using the most humanly understandable language and jargon. The individual will need to recommend an action plan based on the data driven insights and perform regular health checks with clients to measure the adoption rate on data analytics projects. The individual will also need to drive statistical analysis projects from beginning to end, and have working experience with regression, factor analysis, building models and predictive analytics. Have a deep understanding of large data, our data structures, and how to manipulate our data in an efficient manner. Requirements & Skills Bachelor Degree in Computer Engineering, Mathematical Engineering, Information Systems or related field. Preferably with experience in multiple BI technology or business domains and experience in BA role would be an asset. A strong knowledge of data analysis with experience. Technical skills (e.g.) around SQL and any of BI technologies (Tableau, SAP BO, Spotfire, etc.); Knowledge of ETL. Understanding business processes and system processes to make recommendations and propose BI solutions. Ability to interact with the business stakeholders and product backlog owners to understand their requirements. Ability to effectively present information to various groups of recipients.
The future of eCommerce has arrived Introducing Vettons, a game-changing innovator in the retail and eCommerce space. We’re setting the standard for a better and more seamless online shopping experience using the latest technologies of today. 100% Quality Assured No more worrying about 3rd party merchants with low quality or fake, faulty products. We’re partnered directly with your favourite brands and only take on certified merchants that sell top-of-the-line merchandise. Automated Lowest Prices Instead of scrolling through multiple pages of the same item, we automatically source and display the lowest prices for your convenience. Fastest Delivery We use geolocation technology to provide shoppers with fast and reliable delivery. Get your purchases delivered on the same day or within 24 hours!
Bachelor's or Equivalent",Vettons Sdn Bhd,3.4,Kuala Lumpur,51 to 200 Employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable, 30 -  36 ,0,30,36,33.0,-1,0,1,0,1,0,0,data analyst,3403
MDM Data Analyst,MYR 30K - MYR 54K (Employer est.),"Great Career Progression Opportunities
Excellent Remuneration
About Our Client
Since their modest beginnings in 1972, in a greenfield site in Ireland, Kerry Group has grown from strength to strength to become a leading player in the global food and beverage industry.

This journey has been one of dynamic growth and strategic acquisition. As an organisation, Kerry Group never stands still and they are clear with their colleagues, customers and stakeholders; who they are, what they do, how they do it, where they are going and why they matter - they call this The Kerry Way.",Michael Page,3.7,Kuala Lumpur,201 to 500 Employees,-1,Company - Private,Security Services,Business Services,Unknown / Non-Applicable, 30 -  54 ,0,30,54,42.0,-1,0,0,0,0,1,0,mdm data analyst,577
DATA ANALYST,MYR 42K - MYR 60K (Employer est.),"Basic Background & Requirement:
Bachelor in Actuarial Science, Engineering, Science Studies, Economy Management.
Hire on Project Basis First.
*Interpret data, analyze results using statistical techniques and provide ongoing reports.
*Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality.
*Acquire data from primary or secondary data sources from Operation Department or Marketing.",MyFundAction,-1.0,Shah Alam,-1,-1,-1,-1,-1,-1, 42 -  60 ,0,42,60,51.0,-1,0,0,0,0,0,0,data analyst,470
Data Science Analyst,MYR 36K - MYR 42K (Employer est.),"• Designing and maintaining data systems and databases; this includes fixing coding errors and other data-related problems. • Mining data from primary and secondary sources, then reorganizing said data in a format that can be easily read by either human or machine. • Using statistical tools to interpret data sets, paying particular attention to trends and patterns that could be valuable for diagnostic and predictive analytics efforts. • Demonstrating the significance of their work in the context of local, national, and global trends that impact both their organization and industry. • Preparing reports for executive leadership that effectively communicate trends, patterns, and predictions using relevant data. • Collaborating with programmers, engineers, and organizational leaders to identify opportunities for process improvements, recommend system modifications, and develop policies for data governance. • Creating appropriate documentation that allows stakeholders to understand the steps of the data analysis process and duplicate or replicate the analysis if necessary.
We are professional IT solutions and service provider founded in 2008. With more than 10 years of experience, we have helped many customers in refining their IT infrastructure to empower the business. We are also the pioneer in application and desktop virtualization in Malaysia. Our clienteles are across different industries, which include SMB, Enterprises, financial, education, private, and public sectors.
Bachelor's or Equivalent",REFINENETWORKS SDN BHD,-1.0,Petaling Jaya,-1,-1,-1,-1,-1,-1, 36 -  42 ,0,36,42,39.0,-1,0,0,0,0,0,0,data science analyst,1520
Business Intelligence & Data Analyst,MYR 72K - MYR 96K (Employer est.),"Overview of Role The BI & Data Analyst is responsible for the successful delivery, design and support of high visibility desktop reports, mobile reports, and dashboards. As a BI Engineer you will leverage BI applications (including Phocus and Power BI) in accordance with application development standards and best practices. You will work closely with Department heads, SMEs, and Systems engineers from wireframe development to post deployment support. This role will perform data analytics including extracting, restructuring, and cleansing data and assist in solution design efforts including analysis, design and architecture for data and reporting structures. The role will also be responsible for incident management within your area of expertise and providing proper feedback to end-users regarding reporting system status and/or errors. Core Responsibilities translates business needs into technical specifications to deliver customized reporting systems. Accountable for end-to-end development and support of Polyaire’s BI reporting environments for ongoing metrics, reports, dashboards, etc. Creates data visualizations that illustrate data learnings and insights in an understandable and user-friendly manner through UI/UX design. Adopts and adapts to newly approved technologies, programming languages, tools, and standards for business intelligence. Collaborates to ensure application designs utilise appropriate patterns and standards. Creates and refines user manuals for each reporting application/visualisation. Documents BI application specifications and produces operational support manuals. Identifies and interprets trends, patterns, and correlations among various data points. Assesses functional and non-functional requirements and creates designs to meet both business and technical needs. Designs, builds, and maintains automated reporting, dashboards, and analysis to enable teams to self-service data needs. Assists in defining technical requirements such as tool or platform selection criteria for the reporting environments. Assists in solution design efforts (i.e., analysis, data warehouse design, architecture) and understands the data warehouse or data lakes implementation related to BI. Identifies, designs, and implements internal process improvements: automating manual processes, optimizing BI capabilities. Identifies ways to improve data reliability, efficiency and quality of data management required for building BI applications and reports. Communicates technical concepts to non-technical audiences both in written and verbal form. Engages with other business units and customer environments to extract, restructure, and cleanse data. Skills and Competencies 2+ years’ experience working with BI technologies and tools like Microsoft Power BI, Phocas, Tableau etc. 2+ years’ BI related experience using ETL, Data warehousing management, Data Mining, Report Designer, or development; ability to write complex SQL queries against a variety of data sources. 3+ years’ heterogeneous database management systems experience for example: MS SQL, MySQL etc. and working knowledge with various data sources like flat files (csv, delimited), Web API, XML. Proven ability to build consensus between teams with differing architecture and design viewpoints and perspectives. Good understanding of data and query optimization, query profiling, and query performance monitoring tools and techniques. Experience implementing solutions on multiple platforms. Must be self-motivated, responsible, conscientious, and detail oriented. Proven ability to follow priorities and timelines. Must have strong analytical and problem-solving skills. Able to work in a fast-paced agile development environment. Experience Highly desirables: Microsoft Power BI certifications. Epicor or similar ERP experience Experience delivering reporting design, visualizations, and solutions through agile software development methodologies. Excellent verbal and written communication skills. Qualifications BS in Computer Science, Engineering, or equivalent software/services experience.
Airdroitech is the result of Polyaire's many success stories. Being the market leader for more than 3 decades, Polyaire now extends its research and development arm into Malaysia. Airdroitech joins the list of Polyaire's collaborators . Working together with a team of exceptional engineers, Airdroitech aims to play a part in developing talents in this fast paced industry while continuously achieving and exceeding its goals in delivering exceptional solutions in SmartHomes, IoT etc
Bachelor's or Equivalent",Airdroitech Sdn Bhd,-1.0,Petaling Jaya,-1,-1,-1,-1,-1,-1, 72 -  96 ,0,72,96,84.0,-1,1,1,0,1,1,0,business intelligence ,4601
Data Analyst,MYR 25K - MYR 91K (Employer est.),"Your work makes the difference between a user seeing a bus drive away or reaching it just in time. We feel a great sense of responsibility at Citymapper. Millions of users around the world trust our green app to be on time for work, a job interview or a date.
As one of our Data Analysts you will build the timetable data that powers the Citymapper app and help launch new cities. You'll use secret magic (and our internal tools) to transform often messy transit schedules into shiny and reliable user information whilst building, validating, and shipping data directly to users on a daily basis.
Working with our engineers to improve tools and automate tasks, you'll manage data in a range of cities across different formats.
This role is designed for contractors based in Malaysia.",Citymapper,-1.0,Kuala Lumpur,-1,-1,-1,-1,-1,-1, 25 -  91 ,0,25,91,58.0,-1,0,0,0,0,0,0,data analyst,783
Data Analyst,MYR 42K - MYR 48K (Employer est.),"1. Interpret data, analyze results using statistical techniques and provide ongoing reports. 2. Develop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and quality. 3. Acquire data from primary or secondary data sources from Operation Department or Marketing. 4. Maintain databases/data systems for the organization and liaise with Account Department. 5. Identify, analyze, and interpret trends or patterns in complex data sets provided by the departments involved. 6. Filter, segmentize and replenish @ clean data to allow better audience target in future. 7. Work with management to prioritize business and information needs. 8. Locate and define new process improvement opportunities. 9. Present findings to the management whenever needed. 10. Troubleshooting the reporting database environment and reports. 11. Evaluating changes and updates to source production systems. 12. Training end-users on new reports and dashboards. 13. Providing technical expertise in data storage structures, data mining, and data cleansing.
MyFundAction is a registered and one of the very active NGOs which focuses on youth development in 3 aspects; Volunteerism , Entrepreneurship and Academic Excellence OUR VISION To become the best foundation that is able to nurture holistic global leaders. OUR MISSION Developing young muslim leaders by nurturing entrepreneurial mindset in order to provide the best solution for mankind through Islamic values.
Bachelor's or Equivalent",MyFundAction (Yayasan Kebajikan Muslim),-1.0,Shah Alam,-1,-1,-1,-1,-1,-1, 42 -  48 ,0,42,48,45.0,-1,0,0,0,0,1,0,data analyst,1535
Data Analyst,MYR 42K - MYR 48K (Employer est.),"Job responsibilities: 1. Provide data support for the needs of the company's operational decision-making, marketing department, sales department, partners, etc. 2. Settle the remuneration for the partners according to the agreement signed. 3. Responsible for departmental routine data statistics, including daily, weekly, monthly, and annual reports. Prepare company performance evaluation report, partner performance evaluation report, etc. 4. Understand business operation logic, use data analysis methods to find bottlenecks to be improved, report to superiors and headquarters in a timely manner, and put forward targeted improvement suggestions 5. Handle customer's request by email and improve customer satisfaction 6. Complete various tasks assigned by the leader Job requirements: 1. Bachelor degree or above, majors in asset management, mathematics, statistics, finance, etc. are preferred 2. Intermediate English and Chinese level or above, can communicate with headquarters in English and communicate with Chinese customers in Chinese fluently; 3. One year or more of financial industry or data analysis related work experience is preferred 4. Proficient in all kinds of Office software, especially EXCEL 5. Have strong logic analysis ability, data sensitivity, rigorous and responsible in work 6. The night shift from 13:00-22:00 is acceptable, usually once every 2-3 months, once a month Benefits: 1. Salary composition: basic salary + night shift subsidy + quarterly bonus; 2. Colorful benefits: social insurance and employment security and public accumulation funds, paid annual leave, holiday gifts, etc.; 3. Enriched training: new employee training, business training, team leader’s teaching, regular sharing; 4. Job development: annual salary increase
GK International is a leading Malaysian-based Business Consulting and Process Outsourcing (BPO) company providing outsourced customer service, telemarketing, sales, support, and next-generation contact center solutions powered by Insights, AI, and cloud solutions. With the ability to cater for diverse verticals with intelligent business operations. We specialize in Contact Center services, Telemarketing services, Appointment setting services & complete Sales Pipeline management. Our Mission is to help our clients to deliver their brand promise consistently and to ensure that your customers remain loyal. We assist in maximizing your customer experience by ensuring the people, processes, and operations consistently maintain a sharp focus on service, quality, and high business performance. We are customer experience practitioners bringing deep global industry expertise and experience at your service. GK International Consulting provides a full range of customer contact services, including customer care, technical support, loyalty management, outbound and inbound sales. Through both human and digital approaches, we help our clients reduce costs, enable scale and drive revenue growth.
Bachelor's or Equivalent",GK International Consulting Sdn Bhd,-1.0,Kuala Lumpur,-1,-1,-1,-1,-1,-1, 42 -  48 ,0,42,48,45.0,-1,0,0,0,0,1,0,data analyst,2993
Industry Analyst,MYR 48K - MYR 65K (Employer est.),"This is a permanent work-from-home position.
Starting Salary
$960 - $1400/month (4k MYR - 5.8K MYR) depending on experience.
ENF Industry Directory
We have two industry sites, www.enfsolar.com and www.enfrecycling.com - focusing on the solar industry and recycling industry.
The sites are a database of all the companies and products in the solar and recycling industry that allows users to find suppliers and customers.
We started the company 16 years ago with our solar site, and for the past 15 years, it has been the most popular in the world (now with 3 million business users each year). We have offices in UK and China, but around half our staff are based in other countries around the world and work remotely from home.",ENF Solar Ltd.,-1.0,Kuala Lumpur,-1,-1,-1,-1,-1,-1, 48 -  65 ,0,48,65,56.5,-1,0,0,0,0,0,0,industry analyst,727
